image,category,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
n01855672_61816.JPEG,n01855672,13.35902,12.809844,14.858328,10.420334,10.042983,12.21048,13.793314,15.503599,13.201676,12.257846,9.345688,9.16109,11.948568,14.5179,13.6095705,10.935017,9.934975,14.42994,17.024029,13.20768,13.289463,9.279852,12.2673645,9.226225,14.759667,13.496375,8.606498,13.569291,10.405607,13.91613,10.407327,13.166563,13.05497,11.876277,13.0570965,11.074621,9.633475,10.540926,15.042232,16.007236,13.929513,12.768038,10.592183,14.10338,10.130694,12.363445,10.341642,13.837258,11.965576,16.098127,15.250492,14.7537365,9.938563,10.728812,14.12478,15.545362,13.064549,9.607714,11.212834,12.195851,15.360278,17.135138,12.339186,11.48694,10.410886,15.367765
n01855672_12752.JPEG,n01855672,10.911455,11.721039,15.005389,9.937959,11.598961,13.727779,13.835401,13.719776,12.472573,12.580392,9.734145,9.52596,17.636663,14.204936,9.777551,10.899608,10.482069,10.236701,12.50816,13.48322,14.357059,8.859912,12.624425,10.146086,11.574807,12.0732155,7.7885942,14.715786,9.953071,12.0958,9.01854,11.164869,13.932185,10.926772,14.233849,10.810336,9.375546,9.021363,11.370675,16.670404,12.658495,10.547772,12.756465,9.43887,10.736175,12.038621,10.805043,15.027423,10.291584,11.340449,14.277344,11.648222,11.0019655,13.768658,14.959473,13.852404,13.523171,9.83037,10.839813,9.532546,15.334025,14.706314,12.128,13.684633,10.248599,13.7946205
n01860187_13012.JPEG,n01860187,12.725555,12.642106,14.703361,11.080529,11.181595,13.958348,13.370402,12.650723,9.788528,9.960058,10.444381,10.88359,11.467459,12.661569,8.836629,11.159455,10.1334915,10.92346,14.179701,12.117214,13.648403,8.020593,12.42179,14.881738,10.897837,14.561352,15.22114,12.692903,12.365221,13.292557,7.1932716,9.297268,8.880532,7.5073576,11.675916,10.259466,8.327182,9.094893,11.476052,14.944654,10.007617,9.926278,11.674747,12.16802,7.9753385,10.776823,10.271503,13.016497,11.327544,11.058774,16.609114,11.1838665,8.968163,8.769029,12.519947,14.640309,12.260452,11.681958,12.530186,10.417043,11.11155,16.147572,12.917803,8.409753,12.021138,14.395597
n01860187_37766.JPEG,n01860187,11.727199,10.558791,14.171855,9.63906,10.568071,12.406576,13.60126,11.204311,8.818162,12.5165205,9.296654,8.95763,13.19935,11.798985,11.01552,8.634544,9.6703005,9.232207,12.924546,13.58526,12.56814,7.266637,11.605633,12.066524,12.682099,12.836644,16.348999,11.5373535,9.405205,11.001882,8.277429,8.763536,10.477161,9.068551,11.625232,11.963873,9.120069,9.678829,10.400978,15.853873,9.375398,9.178029,11.74083,11.121966,8.586558,9.250897,7.6089196,13.866341,9.981068,14.7568865,13.474912,14.505817,9.297079,10.773251,11.067767,13.22697,10.315707,9.979582,12.006816,9.6818905,11.957639,13.988139,9.479397,11.17206,10.995664,13.581075
n01871265_1529.JPEG,n01871265,9.128351,11.647505,15.047286,12.750703,13.101477,11.17637,12.626153,11.837794,11.32723,11.322349,8.3504305,7.693822,9.769526,10.289404,11.474403,8.23294,10.323323,10.629091,11.449863,13.571382,11.919667,7.954193,13.302736,6.541854,14.827175,12.692716,7.3676033,11.819758,9.337078,16.251429,11.457428,8.583743,10.207212,9.945442,11.618665,7.3853197,12.14807,8.93762,7.5988503,14.284664,9.108127,12.771903,9.311948,10.679069,7.2043405,8.961187,11.25041,12.248514,11.365632,14.837636,12.171115,13.643641,9.892809,9.866175,10.780946,12.719311,10.91244,10.252773,7.959578,13.651042,11.226303,12.837126,13.217245,9.120313,12.299986,13.191737
n01871265_6565.JPEG,n01871265,5.8252,12.007398,12.963266,7.404893,11.780621,8.521073,11.181199,10.520984,7.4899273,10.686724,6.5084257,6.428635,10.066547,8.600222,7.490094,5.8443904,5.0558662,6.2644625,8.0260725,9.883055,10.501201,8.4713,8.441869,5.5639105,9.769731,9.008753,4.952672,8.690509,5.502635,9.144321,6.062013,6.5838995,10.017509,5.593791,10.635883,3.776076,6.42523,5.475363,6.3730946,13.630464,5.0334196,7.0538464,8.893806,5.6248894,4.931388,7.086619,8.111715,9.421786,7.834054,11.045015,10.943662,9.805385,4.6877637,9.089218,11.437272,10.704008,9.415421,10.273016,7.778723,7.887349,6.9980187,10.088604,7.9837503,7.371631,8.947009,7.0852942
n01872401_4723.JPEG,n01872401,8.454437,12.3340845,12.356793,8.036542,8.862581,11.149084,13.494881,10.217994,6.5135827,11.617076,9.876728,8.129629,8.884687,12.263325,12.147503,9.752471,14.275925,10.523664,11.985395,11.75232,12.70199,2.641774,11.703062,6.502036,12.391553,11.3909445,6.714098,12.265137,6.866945,10.285158,9.704251,8.580182,13.57651,17.71361,12.643197,12.857178,10.056385,8.608893,8.167498,16.072706,9.273973,7.641454,9.420984,11.245453,6.869673,10.143054,7.642378,11.630049,13.470584,14.022705,12.191607,14.224373,17.42671,14.282047,8.812041,12.492803,10.351627,12.317168,7.2687955,10.683509,13.764329,13.0562525,13.758901,10.794189,9.204388,10.547517
n01872401_14909.JPEG,n01872401,8.489668,12.135137,15.930021,9.575469,13.380808,12.80673,11.934107,10.336179,9.245515,16.809855,8.267097,7.243045,13.294083,14.650241,9.535509,10.308261,11.833577,8.774457,12.583932,12.07119,15.148417,6.5152698,12.622574,6.652501,11.714445,10.494202,7.563392,13.026829,9.258531,12.673397,12.475223,6.6675067,13.2600155,17.53432,12.20159,13.856838,9.661332,8.186273,8.218504,15.727676,10.398195,13.255032,8.466144,9.443926,9.138363,9.159335,12.662168,13.404727,11.604563,16.700531,14.923438,13.266664,17.359058,11.3821535,11.43154,14.178965,11.118964,12.685852,9.326429,9.555724,14.607472,14.043631,11.44822,11.198893,12.85823,12.860309
n01873310_15680.JPEG,n01873310,12.56028,11.186966,15.274525,11.218684,11.746236,14.470558,12.347339,14.512573,10.590588,13.936859,10.129445,9.084759,10.488796,12.951029,13.328767,12.372346,10.136378,11.62993,17.109459,11.107754,12.653237,5.9750276,11.7523,7.9023585,16.936998,10.919723,8.704284,12.359505,8.944373,13.449189,13.20299,8.556346,13.250139,12.112757,11.14714,12.279969,10.502306,11.272068,10.339454,15.207049,15.209633,12.449386,11.651055,13.328777,7.667561,10.726658,15.960294,12.6961155,12.005524,17.235716,14.63799,14.47521,10.831356,12.6664505,10.747494,14.972962,12.578943,11.433466,8.821457,14.810459,11.663503,14.91402,11.38631,9.263483,9.375313,13.225794
n01873310_5160.JPEG,n01873310,10.785659,12.56841,16.749271,11.686378,12.084183,13.033091,15.169271,10.770402,11.234738,13.6584835,10.838633,8.324196,12.31639,14.684841,13.257961,10.9409075,14.877743,11.789655,15.33218,12.834165,14.029678,6.7098284,12.244483,9.956043,14.411746,14.5732765,10.909665,13.407321,10.721556,14.42288,12.469391,11.64696,11.462257,10.62313,13.208678,13.958764,12.389397,9.939829,11.986373,18.885561,13.335049,13.216125,12.93598,12.683784,9.886455,11.832501,12.031877,12.285606,12.437551,16.391003,16.302807,17.303705,11.476006,13.528694,11.54511,13.095656,13.369344,11.704443,11.753576,12.521306,14.969711,15.175528,12.266249,14.313594,12.57617,13.698832
n01877812_8094.JPEG,n01877812,9.821436,12.145736,15.950446,9.744949,13.180682,14.543014,13.026096,12.198074,10.009767,14.484577,8.927181,7.9917064,14.93648,10.968316,9.682189,9.672153,8.300956,9.288432,11.3810215,12.926018,12.492246,7.179933,10.592848,8.116979,12.330573,11.160352,10.003929,14.026674,8.264236,10.442064,6.9448724,8.035882,14.683193,10.9926195,13.029652,7.228283,8.78689,9.034874,8.469068,14.285667,10.214089,7.1008415,13.069245,10.19485,10.066759,9.097454,13.575448,13.15732,11.601437,13.805424,12.142547,11.731645,10.95694,10.671292,15.901009,12.600225,11.615854,10.9269705,9.14853,9.371026,11.295664,13.0290985,11.458091,7.6589704,8.832364,11.596073
n01877812_11849.JPEG,n01877812,9.436162,11.302783,15.497345,9.9169035,10.460358,11.294428,12.927898,12.067349,12.553305,12.425162,8.147395,8.232634,12.712709,12.223516,11.324319,9.070346,10.137985,9.724723,12.198016,14.189844,15.345269,7.4519405,12.150275,9.891163,13.661499,12.5784855,8.671555,11.076622,9.127717,14.078772,9.987317,8.796308,12.639496,13.864657,11.760566,9.946331,10.9120245,11.8657255,9.891908,16.671638,11.028725,15.313077,10.464172,11.499154,9.437298,10.386628,11.298464,13.189515,11.883938,14.707804,12.78531,14.425531,11.55159,11.502871,11.622006,12.688356,12.325671,11.307402,10.126376,11.494493,13.663952,14.047573,12.62096,13.933852,10.599325,11.63842
n01882714_12287.JPEG,n01882714,11.5324545,11.2589,15.831311,11.527775,11.225198,13.256296,14.116388,10.322846,10.624148,12.729992,9.912119,11.051965,13.6922035,12.520039,11.640195,11.271802,10.836055,9.185984,12.337245,11.253409,17.313366,11.460086,10.591142,9.400519,12.614426,12.264839,8.480747,12.613897,10.706558,12.472475,8.600065,11.910453,13.748153,13.328007,13.002111,11.922351,9.672128,11.186728,10.960508,16.779512,13.27284,13.875031,12.033067,9.904284,10.43789,11.195179,12.170605,12.624092,12.045065,14.335552,15.358382,16.041105,11.422812,14.622648,11.165467,13.900285,12.773635,12.891078,9.673409,11.136786,13.082782,14.409998,12.320108,14.9619875,10.203193,12.160214
n01882714_5489.JPEG,n01882714,11.405828,12.692944,16.54175,11.769334,12.934995,14.084079,14.635603,10.916857,10.846808,14.218328,11.701374,10.643042,13.713263,12.463807,12.818764,10.958255,11.084114,10.135128,13.609749,13.550947,15.300526,8.294654,11.687511,10.72921,12.542178,13.27406,9.730261,13.036984,10.997223,12.909457,11.941818,12.350827,12.563326,13.798841,12.75194,12.955994,10.543951,12.815838,11.298044,16.642338,12.844053,10.54,13.036598,11.865735,10.568315,12.668312,14.017696,12.145519,12.515534,15.395798,14.026777,15.272562,12.008934,13.910818,11.704398,13.610557,12.652339,12.754971,11.178257,11.018496,13.500498,14.804316,12.7479925,14.304903,13.593859,11.67256
n01883070_1730.JPEG,n01883070,9.274011,10.59462,13.816039,7.446929,10.718324,12.052977,11.1856985,10.623045,8.137579,13.678259,6.2236247,7.9419417,11.161966,9.544116,9.422052,7.27687,8.920146,7.848276,11.010821,10.909925,14.109783,5.02847,9.63519,5.8107824,9.334177,10.0455475,6.325002,9.635708,6.8986287,11.042193,9.1328125,6.9888034,12.534229,11.518285,10.858674,8.068842,8.188397,9.321186,7.4095435,14.472589,10.1378565,8.1523075,9.608277,10.714796,5.820152,9.596833,13.177035,11.502299,12.02499,15.724482,11.52097,11.334371,10.331111,10.939845,9.883452,11.478082,10.109628,10.96854,7.086844,8.134368,11.944217,12.7105665,10.263916,10.639774,10.35951,9.36824
n01883070_562.JPEG,n01883070,6.3774824,10.361048,14.580032,7.067574,8.813686,9.247918,12.21358,8.608599,8.196885,11.10305,6.067375,5.380713,11.404356,10.768381,8.267437,10.662087,9.107062,5.9213734,10.315113,10.639174,14.042495,3.8264003,11.324369,7.8712597,8.866908,10.198813,7.2371483,9.721051,6.4197598,11.544222,9.557236,8.502251,10.374874,13.233702,11.283727,10.859946,7.905679,7.6143913,6.8342447,15.349536,9.234705,10.315031,7.541475,10.219658,6.24702,8.501952,12.044641,10.987897,10.613825,12.201944,11.186266,12.247923,12.633917,11.638936,12.481301,10.351344,10.321498,9.3582325,8.78973,7.5082383,13.64203,13.208452,9.392412,11.305739,9.525847,9.925251
n01910747_127.JPEG,n01910747,10.666098,10.832168,14.731314,13.168238,9.055989,12.786792,14.344237,13.860729,13.239654,8.148539,10.98822,11.62025,10.462549,12.978604,10.255438,11.091152,6.7050657,12.936403,15.472703,16.338753,12.626121,11.627015,11.364009,12.285564,11.041441,11.845134,12.692043,11.784575,11.544808,12.193866,14.295416,13.222586,6.762189,13.162363,10.311387,13.096121,10.029525,10.274105,11.395398,14.5687475,16.64617,12.116129,12.926616,13.234552,12.487241,10.764856,9.452203,11.150457,11.758679,10.172312,13.489734,13.125525,9.456231,10.229555,8.918656,13.897896,13.111437,11.354386,12.225627,9.191781,10.791919,15.758478,10.97178,11.862148,11.357128,13.684189
n01910747_2984.JPEG,n01910747,11.590629,10.343933,14.347429,12.01707,9.91824,12.110176,12.942155,13.527481,13.25185,9.158592,10.263032,10.707387,10.361951,10.252287,10.18103,10.158237,7.5533867,12.381994,15.2030735,14.082516,10.719908,8.317141,11.785104,10.16073,12.2324,11.484181,10.678663,11.364447,10.66036,14.65271,12.611456,11.776015,8.156107,11.802455,10.322862,12.339675,14.3467,11.296266,10.258512,15.958784,16.609335,11.451475,12.688659,14.643495,14.555468,11.28285,10.038546,11.073901,11.274125,10.327684,13.923262,14.348682,8.823256,9.8103285,7.826516,13.161072,12.147455,9.88815,13.819939,10.033802,13.059771,15.708354,11.287769,9.665008,12.202878,12.445415
n01914609_6103.JPEG,n01914609,7.8239083,10.067801,12.17299,11.240124,11.202661,10.174801,10.960052,11.986632,9.494712,9.880131,8.264623,11.277053,9.220539,11.005993,10.480333,9.395184,7.461729,10.079544,13.696268,11.379055,10.25836,9.592534,10.665626,7.3433886,8.313352,8.417594,8.588296,9.407818,8.070211,13.784565,14.864427,9.8270445,8.094907,11.038441,7.6916704,10.340004,7.9676294,9.274835,8.079347,13.249609,9.086589,13.392448,12.559579,11.0184555,8.903651,8.254336,6.471908,12.211411,9.042337,9.943885,13.712111,12.066216,7.9086995,9.794458,6.0586147,12.111383,10.756943,9.091093,12.820974,7.2129393,11.532472,14.882344,9.351282,10.428042,9.598593,10.508045
n01914609_11126.JPEG,n01914609,7.3857784,9.158306,10.755932,9.474629,13.137206,9.844836,10.211309,12.66101,9.239684,11.885874,7.275152,7.875382,8.284511,11.914536,10.249136,10.136358,7.0041223,9.07363,13.343562,11.787568,8.835594,8.161247,10.905174,6.223695,9.762374,8.37216,7.5932527,10.0088,5.7564287,12.824935,10.211299,8.802542,11.03347,13.980892,8.393484,12.224357,10.04344,9.19341,7.0032806,13.218613,12.399677,12.842708,8.254072,10.124468,9.208977,9.905965,7.645567,12.258289,9.021416,12.361638,12.939128,12.452162,11.920451,11.0253525,6.9479227,12.301198,10.605915,7.2292147,10.424535,8.233343,11.34333,14.848891,8.97689,7.623527,7.8358665,11.646681
n01917289_4536.JPEG,n01917289,10.275676,11.831092,11.765894,14.005826,14.760687,11.425896,12.862115,11.479058,11.828533,11.002335,10.131415,9.908089,11.096293,14.560464,12.839033,9.983296,9.981984,13.118177,17.264385,12.857411,14.389971,11.656235,15.4795885,10.46551,11.136078,11.181387,10.219704,10.496254,9.494231,14.309256,15.260953,10.705183,11.681916,13.663262,10.576542,12.753325,11.891503,9.742592,8.761534,14.382507,10.060527,13.888958,14.613883,12.189557,12.574534,9.379506,11.084381,11.749402,12.702753,12.864094,15.236856,13.919865,11.082738,10.941811,9.674247,14.224821,12.950187,11.237765,13.11241,9.995597,14.556477,15.383558,11.95578,10.12375,10.360685,14.121283
n01917289_1522.JPEG,n01917289,10.904282,15.989499,14.106742,13.165349,16.298464,13.378387,12.348868,10.412551,11.561427,15.252397,10.114535,4.2769513,11.36096,14.459823,11.745147,12.227165,6.76834,12.878658,15.953684,10.780213,14.430293,13.37235,16.017208,10.268585,7.1281166,9.818906,10.461545,11.863778,9.706792,15.653588,13.969801,10.494739,10.557149,11.951185,9.148085,13.193239,8.128342,11.135101,7.2103567,17.881046,10.612737,14.053157,13.819437,12.290582,11.334445,11.107501,7.242582,14.770825,12.261294,11.933617,15.910398,15.103745,8.856962,11.080339,12.59886,13.764696,15.170916,13.0500765,14.02525,10.424351,12.066276,16.68844,10.842967,9.726519,13.071808,14.472367
n01924916_1256.JPEG,n01924916,11.043491,15.895952,17.046026,15.787604,16.139751,15.238542,14.785822,13.972057,14.765364,15.74301,12.3193865,12.120673,11.364118,14.491672,15.607679,12.823675,10.346073,14.979633,18.245775,12.650682,12.539671,11.527589,13.828426,12.373322,11.728135,11.944652,20.669615,15.832395,12.343855,18.556704,15.034933,13.582762,10.388558,10.246749,11.419491,15.716137,11.593957,11.901844,11.328716,16.091974,15.235056,16.12588,15.626168,14.166534,11.289719,12.467422,8.844731,16.118221,14.023755,18.070255,16.42527,18.179924,11.455786,12.006434,10.650298,16.811666,16.186378,12.873753,12.555771,13.355505,14.371366,17.060143,12.53834,9.811103,14.807232,15.965225
n01924916_784.JPEG,n01924916,9.341099,12.811152,13.864035,12.647661,12.300558,12.140231,13.083896,12.101306,11.16593,12.38131,8.405083,12.304674,8.959163,8.779952,10.8758,9.788326,8.296835,11.094805,13.254055,12.244599,10.507079,6.9087563,12.554698,7.689065,10.502281,10.95118,11.289666,10.785092,9.318485,13.973491,12.084936,10.188526,7.8864202,9.979216,10.095091,9.495328,7.3480954,10.328605,8.399445,14.6867485,11.438097,15.58676,12.373282,11.615482,12.099566,10.748982,6.375149,12.510567,9.571307,13.668121,12.417521,14.351824,9.423359,10.7251005,7.5110464,13.307317,12.694618,11.55402,11.936002,9.278366,10.209661,13.414367,10.281823,10.311366,11.027679,12.774569
n01930112_12532.JPEG,n01930112,11.099205,15.173814,10.352402,12.5498295,13.939693,10.4047985,11.887065,11.809803,12.561123,13.822976,9.145916,5.44199,8.654382,13.120988,7.089745,7.7372813,10.627081,11.48272,13.181909,8.487608,11.787885,11.8046665,10.320612,11.213679,12.941675,8.685029,13.505933,13.220305,6.423611,12.624255,13.437051,6.0522547,8.452363,8.311642,7.744748,11.121639,12.285728,9.330663,7.341998,16.463955,11.674978,12.1233225,17.310173,9.913415,13.3691635,11.671251,8.562624,11.354416,9.183365,16.33051,12.241532,19.433262,6.8029985,9.946003,14.392957,13.085456,16.052189,9.713405,13.635269,9.5506,10.606815,15.295072,9.881342,4.657334,8.969277,11.783258
n01930112_2417.JPEG,n01930112,11.01145,12.561054,14.198486,12.899134,14.563968,11.856184,12.486517,13.710234,14.802935,11.224893,8.121458,3.640375,9.13102,12.636681,9.720409,8.82407,12.492904,13.352641,16.130863,9.672726,12.191968,8.636747,15.496723,8.424223,14.512685,10.53282,8.813188,11.872679,7.4491987,17.115547,16.14714,8.320083,12.167107,12.19394,9.180864,9.068273,14.396855,9.719768,9.616787,16.314484,13.798399,12.766298,10.382246,9.043899,8.950858,10.423689,12.012145,11.74764,10.301809,13.913173,16.790464,19.438318,10.7100935,10.220384,11.074389,15.121102,13.735795,7.7652955,10.521145,12.506716,13.879174,19.324718,12.099954,7.026794,10.678854,12.816188
n01943899_13545.JPEG,n01943899,9.815643,11.440179,13.648182,12.453737,16.610876,11.879988,13.021141,12.832766,13.45817,13.064202,9.346471,6.0863976,11.878814,11.407384,10.606874,9.388399,7.7285895,8.452109,14.630853,11.783084,14.052402,10.165877,13.873575,7.884917,10.586632,12.037936,7.189058,12.466731,10.369068,15.404256,9.598143,10.4246,9.150373,11.719706,11.618605,9.643485,10.782023,8.206224,10.911972,14.282572,11.056167,15.981854,9.05521,10.484176,8.442716,10.511644,7.0338764,14.259827,9.461379,13.555349,13.612225,12.798648,11.120323,11.469706,13.489272,13.323731,13.593648,10.675279,8.833032,10.534029,11.463801,17.909496,12.173833,7.718852,9.994641,13.162252
n01943899_29008.JPEG,n01943899,10.354434,10.879471,12.811489,15.037842,11.399591,13.240218,11.783901,10.809733,10.620108,8.368998,6.162193,5.224508,10.056252,10.106201,9.527055,7.81556,5.3590994,7.838531,13.494147,10.70738,15.955891,11.135416,17.847528,4.9959726,8.2428665,10.650006,5.9556475,10.616318,7.5604835,14.22614,11.505793,6.5267982,10.744355,15.050189,11.774074,8.507099,3.2384555,8.5193405,9.538445,13.659697,9.842884,15.309138,7.661842,8.855228,6.2268806,8.329448,7.1213045,11.033721,7.859144,7.94993,13.6630535,10.864811,12.39651,8.941339,11.804229,11.635675,10.904984,9.0561285,9.387895,8.807726,13.507517,15.353423,10.595946,5.404538,7.7115493,14.005147
n01944390_15366.JPEG,n01944390,10.781077,13.362463,15.254649,11.313666,13.601626,12.15601,13.783477,14.961922,11.64403,13.942082,10.253933,7.646539,13.475701,12.349975,11.1644745,13.541826,11.359124,11.635844,12.468663,12.979743,13.183639,9.348878,11.731562,9.651138,14.448182,13.892941,8.288939,13.908212,9.978378,15.423502,15.768168,11.883965,11.071749,14.276849,12.331776,10.093512,12.380566,11.893288,13.322711,19.420439,12.234553,11.8175125,13.015949,12.643907,10.804951,10.59416,9.863553,15.277964,11.327578,14.038136,18.072847,16.408619,15.342657,13.663832,12.320595,16.252638,11.191144,13.303187,11.761049,9.703412,13.210421,15.288729,12.729432,8.048582,10.812312,10.109835
n01944390_5523.JPEG,n01944390,9.964057,13.590273,15.640253,12.05784,15.045114,13.129415,13.16687,16.473196,11.62446,14.498244,10.356847,8.500981,16.689287,14.293091,12.0252,11.772866,9.14109,9.691467,12.393513,12.828699,15.950811,13.297254,14.424582,11.225239,13.028866,12.335173,8.660954,14.319676,11.081924,14.7293625,15.617561,8.06867,12.346702,10.850929,12.768751,11.196823,11.100043,9.968443,12.377963,19.085087,10.058698,16.927206,13.201171,10.658097,10.969784,10.976582,7.4876347,15.436196,9.978957,13.583234,15.313019,15.417522,11.397447,10.910359,13.9345665,14.463544,12.602736,12.3534,12.41052,13.119512,14.295016,14.954649,12.045137,9.399743,13.123742,13.135136
n01945685_4753.JPEG,n01945685,10.475873,12.927045,14.414637,12.733218,12.507354,13.218884,13.642452,13.464922,12.379692,15.918801,10.27502,6.8619103,13.167274,12.789694,10.9201355,12.147307,10.296431,11.79307,13.128511,11.458139,13.929391,10.075898,13.016556,12.551565,13.792181,12.262705,12.430569,12.140589,8.890436,15.385483,14.805095,11.630519,8.458281,10.471355,11.962892,11.048922,12.117729,11.255077,9.384729,20.574265,12.308671,17.123045,16.182735,12.480768,14.211491,13.540919,9.458932,11.894116,11.349706,15.127895,14.274214,18.38432,10.784417,12.632362,13.676457,13.449258,12.665688,12.510549,14.458579,10.513109,14.714003,15.07429,12.55876,10.750484,11.712899,10.849045
n01945685_11367.JPEG,n01945685,11.929076,13.840401,14.622084,12.50866,12.398394,14.002869,14.159989,14.61253,12.196573,13.937441,12.210053,10.384547,14.568978,13.060276,14.318042,13.364153,12.307256,13.06161,13.58894,14.554649,14.42941,9.920937,16.065172,16.718826,16.257872,13.345363,11.788781,13.772356,10.067298,15.011112,15.1619835,11.934218,11.409183,12.907687,13.171858,10.629834,13.336745,13.339032,12.697883,21.066343,12.245526,14.04008,14.680587,14.517183,11.639997,13.069876,8.067615,15.08136,11.560017,13.966232,15.459816,19.591171,12.327428,13.720998,12.718492,15.7916565,11.949289,12.684642,16.84354,12.352337,14.915178,15.770914,13.780445,9.40086,12.698104,12.503293
n01950731_13080.JPEG,n01950731,9.478683,11.985263,15.211778,12.860995,11.448893,10.983543,13.581138,12.162076,11.084918,11.429687,9.724641,14.856598,10.778754,10.822223,11.942625,10.681975,6.9725885,11.832208,14.825913,12.96693,11.216725,9.80896,11.854796,10.946449,9.999947,10.240998,10.314589,10.492187,10.468949,13.21871,12.966209,11.849395,6.8857746,11.379513,8.867802,10.68705,8.046403,9.258388,8.609306,15.622035,12.526664,19.04735,12.291314,11.558766,14.273678,9.723772,3.6747146,12.003265,10.686441,12.512901,13.034502,13.690418,10.202229,12.538622,7.285553,13.048384,11.538343,10.997479,17.408367,9.506663,10.427991,13.883255,10.729866,9.630652,12.041441,13.003434
n01950731_30972.JPEG,n01950731,6.7404323,11.862718,14.081033,11.380219,10.978478,11.670375,13.255805,11.81041,10.915969,9.65828,7.473468,13.61772,10.333886,8.049065,8.539633,9.616413,5.0268397,9.960454,13.173631,11.426367,10.846871,9.395805,11.928298,11.9729185,8.448499,11.482399,6.1800623,10.2776375,10.504958,13.905025,10.434295,9.492306,6.004505,12.097855,8.602498,8.621429,4.8593946,9.074185,8.691543,14.3507595,10.625904,17.95919,9.674547,10.905851,13.393553,10.748039,6.0756598,11.126759,10.957805,10.54927,14.219143,13.040161,11.596433,11.83647,7.4523544,12.44474,11.46235,10.728715,14.986305,7.942497,9.42984,12.440461,9.478538,9.610737,10.696082,12.462847
n01955084_7292.JPEG,n01955084,7.8062134,13.432646,12.980938,10.728039,16.905712,10.290614,11.025387,10.899097,10.992916,11.631378,7.4898005,6.505865,11.840766,11.704768,9.865091,8.236101,7.699123,11.685308,15.876751,14.107691,11.603245,8.089912,12.944105,6.568109,9.314739,8.395891,8.481832,10.086432,7.7024198,13.328104,12.714728,7.102309,13.008301,13.929597,8.449017,11.510435,9.450332,11.453735,8.886554,15.220558,11.834976,10.513273,11.234081,9.992367,9.551445,8.878593,8.049888,11.4327135,9.119951,13.335615,13.248817,12.423112,10.87274,8.667221,8.44064,13.849136,12.237293,11.736351,10.2593565,9.56161,12.4226675,15.265426,10.307636,7.762339,9.058053,11.511625
n01955084_10651.JPEG,n01955084,8.490197,11.945102,13.551721,13.809006,12.457285,11.551119,12.826082,10.033658,12.149523,11.739007,7.113445,4.5808,11.327231,12.739303,10.523741,7.622348,8.946176,8.361069,14.329302,11.453606,11.614773,6.6001244,15.572924,6.182709,9.97265,10.756441,9.701506,11.23265,8.068101,12.97815,13.304588,7.077267,12.582135,12.458487,9.603148,12.232908,10.459166,10.135751,8.068534,17.02021,12.047684,15.6986685,9.925552,8.8684,9.603855,10.500985,10.400167,12.589354,9.392558,11.563939,15.891166,12.663423,9.356906,8.887828,9.376757,12.540695,12.276155,11.578064,10.07053,13.894298,14.098157,13.240218,11.2981615,7.2681847,11.667791,14.610956
n01968897_13373.JPEG,n01968897,12.1654,14.406665,16.206697,12.426023,14.318064,12.446466,14.028517,14.054621,14.474496,13.884256,11.197744,5.832434,9.985755,12.574384,9.786103,11.744804,8.205644,12.422888,16.058353,14.639086,12.345841,12.006457,12.454207,9.353849,12.348916,12.572267,10.872093,12.747524,11.181469,16.893196,14.000109,13.381739,10.699103,14.722792,9.123772,14.307266,10.959652,12.909833,10.12385,18.372906,13.605314,15.564096,11.677289,12.200678,11.846268,10.488083,11.639573,12.968802,11.593313,12.892035,19.909578,17.785826,12.031206,8.920116,10.56384,15.8524275,14.978462,11.948845,10.782025,14.085263,15.138366,16.712362,12.293499,7.674756,13.848954,14.609003
n01968897_5403.JPEG,n01968897,11.5117235,13.628131,16.216658,14.762007,15.948054,16.147926,13.007864,13.216148,12.336555,12.044699,9.898185,6.825529,11.561943,15.441988,11.674903,12.295769,11.39987,12.206493,16.344933,13.370332,14.27384,11.865712,13.095668,13.497344,14.159602,12.238863,9.8660755,13.7456875,12.276658,14.1112,17.319075,10.214198,9.973756,12.614443,10.865604,15.019989,10.856539,11.380527,10.029468,16.07248,11.855982,16.61942,12.991534,11.812491,11.934685,11.195576,6.7049584,11.49771,11.081377,11.37322,16.513304,16.28559,10.777047,10.683608,12.176647,14.146331,15.4388685,12.785556,13.713749,13.111396,15.104687,14.309403,12.9268055,7.0777187,12.034323,13.800189
n01978287_1254.JPEG,n01978287,14.217475,13.141616,15.628632,16.980938,10.315979,15.340218,13.484357,15.327385,10.721726,11.912423,12.275546,14.152924,13.919889,13.295853,13.501388,12.416589,13.4822235,10.258392,15.572222,13.453638,13.595772,11.959034,14.503689,15.090926,14.167708,13.232467,11.181136,13.409451,11.245468,12.957575,13.239563,11.468906,14.558747,14.202463,12.751797,13.494001,10.287385,12.95485,12.200071,19.014399,14.451615,14.426086,15.387647,13.087517,13.060986,14.019786,9.790661,13.891973,13.340238,12.927529,13.708498,14.679559,11.803787,12.776484,13.168634,15.357783,12.691677,10.08552,14.659771,13.510706,11.2365055,14.244032,11.38508,10.866139,12.356198,17.191198
