image,category,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
n02128757_5526.JPEG,n02128757,12.747065,14.88176,19.661238,14.790909,13.537396,14.13765,17.958307,12.666509,11.647941,14.622942,12.194992,11.794134,14.611825,15.688772,16.713766,13.358754,14.363093,14.293866,15.823579,16.614244,17.980156,16.62363,12.429985,12.9484625,18.892412,15.064208,11.378048,13.142618,14.264263,14.353969,13.801074,14.287254,13.383874,16.696388,12.166597,13.783799,12.747821,13.106269,13.6721,17.837824,17.30249,16.822859,13.360293,11.430855,12.638192,14.2232,15.44887,13.857266,16.729013,15.994541,16.955112,16.430542,16.45488,14.153086,12.094733,17.832146,14.798119,14.660125,13.040316,16.46756,15.207159,18.845654,14.182923,19.99912,15.312994,17.103031
n02128757_12164.JPEG,n02128757,10.943561,11.460391,17.00118,13.515433,12.259932,13.187944,14.392966,11.313784,10.540383,13.357319,8.958757,11.241319,13.32493,11.438326,14.661418,8.282843,13.121833,10.758869,13.017315,15.47468,15.873681,12.55361,11.607127,7.179097,16.210606,11.445583,7.3404365,11.412568,13.203936,13.264699,10.772941,8.829476,11.165821,12.401388,10.7764225,12.146689,9.858989,11.684601,11.13145,16.258272,15.766956,17.58066,10.027229,8.787446,9.241362,12.285907,13.282087,11.136593,13.318592,12.441262,13.279316,14.041721,12.913531,11.401618,9.418744,14.225192,12.166611,12.794246,9.313469,12.359014,12.735894,16.562319,10.255339,17.208014,12.115854,15.10857
n02128925_5129.JPEG,n02128925,12.071877,13.109093,18.28215,15.685894,12.454557,13.050959,16.537746,12.711911,12.966895,15.243225,11.185608,14.037182,14.316151,11.238278,11.687333,10.958139,9.516976,11.262413,13.420375,13.314811,15.264043,11.297126,11.979623,12.956706,15.867524,15.460958,12.764788,12.80858,14.27059,13.680385,10.363644,12.952227,12.455299,13.615109,13.357128,10.777495,9.750867,10.661269,9.586299,15.612809,14.281316,15.605448,13.933266,11.800621,12.631299,11.88724,12.143121,14.193566,12.55374,13.159305,15.144399,14.98678,13.5778055,12.028484,12.047868,14.690511,13.63777,12.368397,13.595757,11.172098,12.979278,14.196084,13.37835,12.482219,17.101671,14.338218
n02128925_19247.JPEG,n02128925,10.301984,11.809455,16.449379,11.862709,12.063332,11.145229,13.593449,12.178734,12.987492,15.456576,9.773647,11.269744,12.945761,9.876573,9.655201,9.720263,8.707946,9.496127,12.250082,11.787876,14.657585,8.666149,10.524436,10.504035,14.0207815,12.908498,10.838764,11.418163,10.789955,12.741411,8.927742,10.42743,10.67443,11.789772,11.760006,6.4069653,7.3681636,10.137658,7.8533664,14.807243,12.079342,13.993096,12.753375,9.949098,10.266302,11.309195,10.995234,12.151386,11.416992,12.995667,13.659996,13.845013,11.070022,9.564497,10.383061,13.957161,12.120822,10.357541,11.4894495,9.603214,10.229022,12.410255,11.39564,8.994129,14.980483,12.468198
n02129165_5079.JPEG,n02129165,7.95936,9.599551,15.197164,10.403287,8.917884,10.795633,13.261056,10.538948,10.643425,10.6059,7.5620265,8.373763,12.146127,9.104577,8.674329,8.681446,5.827594,8.933252,10.054048,12.809983,11.876772,8.079909,7.894331,9.020862,13.63816,12.384161,8.833346,9.76981,7.709118,11.732655,7.470707,10.47121,8.254354,9.377764,9.787871,7.922,8.20583,12.299001,7.0377164,12.010427,9.495912,11.853079,9.699667,8.535943,8.866695,10.836919,8.683499,9.59278,10.223187,9.1438675,12.452216,12.664865,9.177816,9.102154,10.753806,11.226027,11.178095,8.132015,10.119784,7.1655216,11.262296,12.2261915,11.642763,10.623089,13.031858,10.371527
n02129165_11967.JPEG,n02129165,12.51722,10.742619,16.995064,13.701254,11.628839,13.853377,16.032356,12.520237,12.683145,12.362068,10.929666,7.9902115,12.685065,11.785594,13.124031,11.708219,6.763667,11.531034,13.035585,16.808739,12.980406,12.137408,12.4802475,8.704541,14.5660515,14.362967,10.646492,12.562348,11.039681,12.6582365,9.686528,13.992808,10.096667,11.85078,12.378301,9.575905,9.6636095,12.394292,11.863429,14.337007,13.693622,12.482117,9.630481,13.743652,10.894256,13.5536375,9.563839,11.671613,11.568837,8.105288,15.439614,12.627461,11.333811,11.666926,12.907568,14.640877,13.406981,10.49121,9.753316,11.149449,12.487539,14.109079,13.037925,12.159618,14.747463,15.190008
n02129604_5104.JPEG,n02129604,8.637254,12.59745,16.694077,13.546288,11.183761,12.5039,14.661275,12.789951,12.105816,16.879364,10.417626,11.828577,14.634628,9.88967,12.068657,10.626823,11.874874,10.946064,13.366699,14.09052,13.636433,7.4030647,11.44833,10.810676,15.44755,13.83814,8.907287,12.650986,10.978009,14.701803,11.447873,12.2472925,11.483452,12.592699,12.9309635,7.8118505,11.256131,11.096581,11.197317,15.183767,12.557016,14.548637,10.787204,12.4521885,10.65163,10.943355,11.97334,12.478194,14.168506,15.101025,13.452606,14.790079,12.745291,12.825781,11.870898,15.12627,11.835708,12.542044,16.06057,11.67815,13.250059,14.324805,14.118571,13.600351,14.759104,13.258648
n02129604_12068.JPEG,n02129604,6.751904,11.172841,14.056337,7.8652053,7.1518154,9.141006,12.0422945,9.722985,9.310584,11.165801,8.191662,7.5396647,9.363646,8.755762,8.66025,7.5474553,6.6298237,11.873771,14.284046,11.43061,11.118311,5.345737,9.256851,7.3869534,11.315454,10.602977,6.2292075,10.11623,6.7262573,12.805202,8.178672,8.896046,9.653867,9.029354,10.121002,5.9360404,6.119235,8.355682,6.5768332,14.210308,9.456333,9.307702,7.15622,13.935463,7.0844016,10.670188,7.580683,10.07951,10.196587,9.829745,11.836051,11.538544,8.276219,8.38629,8.223281,11.840449,9.795654,10.266671,13.50682,7.9908676,8.759065,12.420904,10.759256,9.105633,11.656668,10.176999
n02130308_36.JPEG,n02130308,9.901149,12.637742,16.642653,11.526913,11.968679,10.332414,14.278713,13.9093895,12.742212,12.704756,10.048708,10.641911,14.853701,11.244087,12.337789,10.004632,11.484748,10.743676,11.956969,14.068241,13.580923,8.9878235,11.769802,12.163468,16.047113,12.016704,10.240237,11.72598,11.248317,14.6009655,10.122674,12.520954,13.497083,14.220306,11.430995,9.483197,11.899417,10.399668,10.957788,16.430183,12.687797,13.939322,13.285359,10.725613,11.775045,11.096497,12.920406,13.192775,12.920965,12.159897,16.651281,15.287081,15.566388,11.514717,12.134444,15.540208,12.510168,11.978963,12.160852,14.03602,15.897086,12.973681,13.031351,12.83529,13.084325,13.658783
n02130308_12713.JPEG,n02130308,9.828497,10.362443,13.843239,10.335133,9.05732,12.265408,15.217008,11.20817,12.919749,11.454478,7.6051393,9.920532,12.077977,9.639307,9.465831,11.056132,9.133325,10.422559,10.621689,15.094751,11.1721115,7.41201,11.382556,8.5453,15.049976,11.969921,6.9646335,12.107614,10.197167,12.296479,8.345907,12.056119,10.111938,13.41543,11.112423,6.956258,9.597852,9.614899,9.860502,14.2232895,11.77319,13.106005,7.6077657,9.994397,8.929661,9.62827,12.413558,11.65427,11.06684,9.61359,12.0011015,11.26201,13.03477,13.638452,10.025457,13.632173,11.130825,10.175673,9.190105,12.090338,14.248075,14.337341,12.8212,10.356276,11.835489,12.168978
n02132136_5184.JPEG,n02132136,8.499012,11.994694,15.388303,12.135077,9.842741,12.685818,12.260066,10.416057,10.667045,17.275152,8.105228,12.31786,12.735687,10.15902,9.7468195,10.688046,7.4750743,8.716595,11.48281,12.793532,12.902973,6.7358494,9.155397,9.360461,12.221553,11.178058,7.9854145,11.056817,9.357815,12.012297,9.4651785,10.555767,13.126818,13.045855,12.180006,6.6401944,7.857948,10.037442,10.67659,13.665263,10.975077,14.419312,11.319666,9.34653,11.260488,9.899053,11.019117,10.830455,11.003251,13.463366,13.137373,13.4557705,12.603845,15.324366,10.7323885,14.090951,11.235196,12.942693,12.707003,8.493868,12.898244,14.127678,12.401056,14.04258,11.972393,12.122694
n02132136_13556.JPEG,n02132136,10.122875,12.386426,15.478078,13.468091,8.850063,12.596692,12.286334,13.095117,12.201917,16.741858,10.135315,9.717795,13.538066,10.76822,11.117394,9.625225,7.4359527,9.53991,12.347688,14.200863,14.28947,9.648516,14.810523,9.206686,13.23562,11.102715,9.960917,11.934885,9.562263,12.578465,10.05891,9.99126,15.697627,12.287712,13.141449,8.776821,8.896988,11.034336,9.656564,13.828171,13.437329,16.76963,11.4422455,11.645605,9.63327,11.682245,12.931688,14.442794,11.377305,12.202919,11.995669,12.424551,10.5461855,11.68253,11.39844,14.218876,12.695914,11.554137,12.109388,9.684885,12.712224,15.939011,13.57477,12.970681,12.696895,15.055774
n02133161_6433.JPEG,n02133161,6.6010995,11.583425,14.005237,7.723774,7.367159,10.604809,12.446438,9.391679,8.845001,10.884704,6.622885,8.122714,12.475426,11.578953,9.364882,7.0538597,7.525938,8.733751,10.228517,10.816178,13.140715,4.3836317,10.020523,6.3209662,9.8564,9.82408,12.434628,9.619693,6.6097865,8.566,8.422512,8.576103,10.902717,10.510509,9.7442255,11.928504,6.244272,10.452991,7.5418205,13.951731,10.480256,8.0881815,7.613071,9.672659,5.1687655,10.456884,10.638601,9.304392,12.904246,12.608023,11.025066,14.286426,9.17134,11.656622,10.129268,10.921879,9.125356,11.720523,7.2016134,9.3478365,12.822885,14.122307,9.662768,14.824611,11.950009,10.92709
n02133161_1280.JPEG,n02133161,7.4731393,10.988509,14.4247265,10.586405,10.8839245,11.386196,11.624488,12.388154,9.820831,13.269854,6.989228,9.651852,13.693869,8.920106,8.75134,8.382949,8.446826,8.390666,10.695193,10.309294,13.669745,6.7749157,10.565184,8.346198,9.970483,10.246618,8.804125,11.262959,8.62701,10.625389,9.089993,9.457555,12.10474,11.399727,12.547901,7.2794056,6.396912,8.109907,8.535998,12.909174,10.424972,8.666399,11.388748,10.216774,8.600357,9.216953,11.75128,13.237071,9.403665,10.11775,12.023098,10.379386,11.222752,10.386744,10.9131975,13.473636,11.163255,11.713523,8.339775,8.0246935,9.853309,12.5045,11.090118,11.818292,12.164654,11.454669
n02134084_6948.JPEG,n02134084,9.693459,10.537548,15.048492,12.810178,8.849263,10.451376,14.268693,12.33606,9.432078,12.6345415,8.924941,10.641209,13.50597,10.811412,10.209419,9.03862,6.7416797,13.194869,17.463987,12.86878,15.430297,14.2558365,10.480295,9.194506,11.951602,11.967553,8.286163,10.32511,10.527465,12.199393,11.487325,11.529634,9.808636,10.461431,10.466046,8.459992,7.6837463,8.979344,11.180077,12.922586,13.121477,11.521315,12.741364,16.070648,9.842929,12.827528,12.154327,11.475969,11.7163105,11.733664,13.267467,14.529217,9.125676,9.882988,9.658778,14.19892,11.09244,10.024762,9.68896,9.997947,11.197576,18.042053,11.507791,12.788689,11.685936,13.246701
n02134084_1921.JPEG,n02134084,10.998048,15.148788,19.341892,15.989533,11.601809,15.195995,16.069624,14.363794,13.370344,14.771043,12.414603,11.651949,16.179054,14.191304,15.839902,12.080965,12.891433,13.560709,16.333591,13.830193,18.38316,17.257366,12.623861,12.9372835,18.113083,14.433911,12.296617,13.802383,14.100781,15.642802,13.596097,13.757117,13.012457,14.761226,13.339621,13.655606,12.722662,14.105132,13.219749,16.898724,14.055795,16.087847,15.045923,13.712369,12.915874,13.323146,15.385626,14.8933525,15.241816,15.933251,17.898434,19.779306,13.469264,13.5151,12.694064,16.807804,14.6316,13.157172,13.906801,15.325025,15.942928,20.081627,13.929474,17.732582,16.298973,15.724783
n02134418_5073.JPEG,n02134418,8.435793,11.419533,15.704268,9.884836,9.38186,9.373882,11.880498,9.520656,8.58319,12.509927,7.461974,10.183224,12.338374,11.34331,8.802058,6.62383,5.280404,7.5456047,11.2880335,9.871812,12.674735,5.7180786,9.231309,8.589862,10.790006,10.331153,10.597482,8.859784,8.535152,10.536701,7.8971887,9.4119215,13.4073305,9.383181,10.699303,9.40397,7.214847,6.629134,8.549939,14.45566,10.069099,12.995524,10.45248,8.614111,7.5758667,8.40808,11.331131,11.918325,10.5141325,12.459735,13.0851,13.876113,9.243984,11.269742,9.938626,11.955184,10.702103,10.938081,10.107205,8.858387,10.151041,13.028081,10.192537,12.705459,11.932693,10.651137
n02134418_1664.JPEG,n02134418,7.2526875,10.384098,14.18719,8.339402,7.725113,8.848279,12.040089,8.379539,8.516275,12.250509,6.9190636,10.268718,9.541839,11.516784,9.751627,6.989059,8.144282,7.9634056,10.218148,13.936334,11.671161,4.3521085,8.277966,5.1240196,11.886098,7.7562227,8.365664,10.085935,7.279305,11.682857,7.300809,8.864825,10.415011,10.356103,10.358885,9.271081,6.544317,9.532856,5.625029,13.4138565,10.393143,7.655056,7.5921717,9.988885,4.6831307,8.7724495,12.476741,8.86106,10.804417,11.888819,12.5999565,12.516819,8.664834,12.292785,9.29555,11.386989,10.483267,10.695238,6.088336,8.830346,12.063043,14.469523,9.324733,14.135853,10.121031,10.311777
n02137549_696.JPEG,n02137549,6.4549265,9.258471,13.980214,7.8594403,9.33655,9.156617,12.542741,9.374123,10.911739,9.039274,6.3481255,6.2215457,10.134708,8.427952,9.18893,9.799637,8.951083,7.4266014,9.91342,12.178961,13.563784,4.7272267,12.8121805,9.644927,12.956736,10.948417,5.0514207,9.160834,5.8316827,12.004901,7.4331045,9.161811,9.274604,10.190425,10.340059,9.241443,6.890928,9.764404,9.042737,15.3721485,9.261582,17.022566,7.0202894,7.676502,8.000253,10.393938,7.573284,11.605605,10.960781,11.379194,12.7816725,14.483017,9.118101,9.842319,8.938869,13.148408,10.125428,9.2780485,11.72774,8.6532,10.838469,13.109432,11.646814,10.006794,7.80695,9.786401
n02137549_11357.JPEG,n02137549,9.818156,12.917717,16.550343,11.02394,11.31102,15.826726,14.312016,11.439859,10.649249,16.234,10.592049,7.8329825,12.438221,13.759427,9.981582,11.465808,12.632902,10.521932,13.304,10.461291,16.299032,8.7139845,12.977992,14.840489,13.951492,13.093482,9.934774,13.603605,9.571542,13.198802,14.030354,12.115762,14.421969,11.768668,13.008097,11.936407,10.156752,11.070978,10.775479,17.628237,12.14141,14.642284,10.942331,12.719263,10.247556,13.591288,13.206538,13.028201,14.052206,16.105143,15.705736,17.889217,10.715286,15.585547,11.38518,13.650358,14.172202,13.546501,12.52138,10.035578,16.220057,15.5741825,11.652885,15.591889,11.257023,13.181334
n02138441_6615.JPEG,n02138441,7.281045,10.846821,15.831499,9.293285,10.904572,12.226446,11.926682,9.432079,10.472081,9.747003,6.5659976,8.701493,11.72338,10.997216,11.625409,10.636546,11.098614,9.136723,10.6936245,11.6475,13.172012,6.7626095,10.93553,8.910555,14.477786,11.940611,6.629616,12.309444,6.535753,13.928766,8.828863,10.115679,13.498182,10.75794,9.78965,7.4968853,10.648913,13.597384,9.749484,16.050207,9.973981,11.417904,9.468308,8.3048935,10.34753,12.877175,11.074824,14.645052,11.159349,13.627593,14.283294,13.272649,10.129059,12.784833,11.226443,13.264058,12.015558,11.391672,10.443512,11.315737,12.180211,12.485322,11.500911,10.162696,8.150584,11.297295
n02138441_1229.JPEG,n02138441,7.042208,9.797714,14.63635,8.829936,10.021165,9.757849,10.073733,9.130251,9.1728945,10.812601,6.500174,7.0638523,11.90412,8.888256,9.029537,8.1024885,7.784926,7.394979,10.205904,11.016939,10.818568,4.428426,9.182477,8.049252,12.708062,9.149021,4.840664,9.447828,5.7810097,11.06526,7.5384574,7.6088123,11.204279,10.388297,9.598262,9.193942,9.140595,11.041141,9.140717,11.702399,9.35958,10.770928,7.8169813,8.572824,8.399695,10.097662,11.233679,10.716416,10.193598,12.508527,11.744036,11.190018,10.028885,10.787792,7.682869,13.085193,9.297737,9.77881,10.494699,9.775269,10.641338,11.924033,10.395681,7.8938513,6.947381,9.357618
n02165105_686.JPEG,n02165105,13.224286,11.552993,14.125999,15.12204,12.479137,13.654258,13.968034,13.425417,11.835205,11.208028,8.071552,12.243205,13.933558,10.374243,9.722929,12.21534,9.371446,10.161805,13.098105,10.969995,14.340808,7.835789,15.487931,11.3978615,13.394843,10.863258,10.910953,11.362765,10.551849,14.734798,8.283591,11.042243,11.648483,12.73043,12.009762,9.298481,6.525882,11.243945,12.8420515,21.603199,13.26419,14.470352,20.478956,11.312084,9.266302,11.932811,11.595769,11.892829,9.815432,11.7220955,15.461286,17.0292,12.593271,10.667894,13.5955925,13.537463,13.570862,10.745116,12.549724,12.36032,12.15513,15.58995,12.779493,8.924278,12.420766,13.95136
n02165105_11675.JPEG,n02165105,8.878573,7.8698463,8.038389,9.633829,9.174223,7.798423,7.679988,7.94811,5.298392,7.675311,3.961332,6.1243143,8.913892,7.8258066,3.3494282,7.6124988,5.489405,3.2456973,8.8183,6.1870413,9.187503,2.139935,9.590228,2.3045864,9.360087,6.309618,10.627983,7.5037403,4.1740885,8.831627,4.801402,5.378776,8.743628,6.3897743,7.06803,6.4841585,3.9878492,6.3790617,5.665412,14.981834,7.114662,10.222166,11.580237,5.8530235,5.8004665,6.703662,5.5488305,9.23885,5.8573747,9.654149,12.392662,12.416492,6.469487,5.303673,8.600911,8.914037,8.62088,6.3367248,3.4017417,9.033211,6.8341866,10.12704,7.13724,1.3384888,8.3088455,8.811756
n02165456_52580.JPEG,n02165456,10.369327,12.534472,13.236024,13.329495,12.646997,10.906517,13.099359,13.010597,12.080338,10.558791,9.071002,9.000115,12.207496,12.105164,8.953439,9.985301,7.4846535,8.091493,11.570108,11.573487,12.213492,9.042354,12.529256,13.146525,11.217321,10.342334,9.17408,12.233843,11.584287,13.97834,7.631874,10.026649,9.320746,10.484171,10.216606,9.1911545,6.0747385,11.045425,10.717221,19.182333,10.059882,11.827238,12.156073,9.280204,8.554926,10.820237,8.487257,11.639748,8.702567,10.911884,15.210617,13.0492,8.19768,11.623745,13.203896,12.477803,12.770555,10.781347,13.006435,12.73888,10.503662,13.362114,9.631162,8.471549,12.351856,12.035296
n02165456_15150.JPEG,n02165456,8.978389,11.161176,13.2202835,13.01104,12.304532,9.8707695,13.716369,12.772647,11.088288,11.110033,7.7398577,8.645641,14.642204,11.499461,10.113106,10.240582,8.088791,7.988923,12.237994,11.066913,12.060327,8.6155815,12.592609,12.512324,13.158358,10.562021,8.27278,11.415173,11.39068,12.775755,6.7039685,9.154923,9.3874035,10.00581,11.284137,8.3579235,6.183787,12.304345,12.493125,17.045883,9.354123,9.671092,10.333185,8.897118,7.1596885,11.514901,9.499013,12.844096,7.598686,11.702907,12.32644,11.906579,10.487476,11.817651,12.726034,11.953257,11.558743,10.091697,11.395719,12.241164,10.595251,14.193076,9.539833,9.022513,11.687261,11.655644
n02167151_693.JPEG,n02167151,15.194087,10.525262,12.100276,14.196491,12.40382,10.723385,12.728537,12.652683,9.601635,12.001199,8.043734,11.190252,13.672794,12.399337,8.666808,12.196049,9.409753,6.963323,10.621346,11.646741,12.126866,7.1688523,16.60636,7.9916315,13.040871,9.879811,12.695559,10.965174,8.257663,12.520049,8.432264,7.8447247,13.214808,11.087429,11.22539,10.524319,7.904619,10.628602,12.486102,20.71522,12.740461,15.63473,16.408154,9.501709,9.846335,9.611756,9.8210945,13.456813,8.684224,9.754911,14.020424,15.412643,10.730206,10.1303625,13.718364,13.617523,12.122644,9.99842,10.177881,13.743165,10.920583,13.7051,12.668268,6.9717126,11.952917,13.422325
n02167151_14255.JPEG,n02167151,7.939241,10.259365,11.092321,10.814904,9.081229,11.946847,9.291297,9.23578,9.730627,12.675315,6.8160353,2.6047533,8.51356,8.136294,7.281498,9.7460985,6.368556,5.108829,10.362248,8.405647,10.96309,9.023831,10.357575,6.692513,9.76782,7.5859456,10.932791,12.548527,7.0683374,12.004604,6.619961,7.8761578,8.378534,9.73266,12.0294895,9.173745,6.813653,9.29856,7.3801756,19.939638,9.3958645,11.471117,7.1452866,10.881385,8.204896,11.1095,6.3915877,11.694903,7.845746,10.041167,13.948472,16.245668,8.609572,8.307197,11.413572,8.708903,11.1110325,8.631839,8.310153,10.055321,11.007483,12.129671,8.015362,3.1167402,10.856732,9.084846
n02168699_6153.JPEG,n02168699,8.92808,10.607804,13.14311,13.083818,11.850029,10.583878,10.971747,11.792352,9.0815325,8.9311285,6.7446866,8.010201,12.104522,8.8679495,9.03786,10.040487,10.239048,6.2462544,10.121661,10.177107,10.313966,8.86446,14.203983,10.077196,13.207369,11.728441,10.867069,9.601921,8.701089,12.744811,7.1882477,8.134756,11.3531885,11.34072,9.385841,8.193299,7.1139746,9.575612,12.039924,20.925594,8.910347,11.83429,10.136549,9.853289,9.876754,10.677094,9.587194,12.025059,8.379258,12.255687,14.38045,15.508402,11.259792,10.545025,12.253391,12.453141,11.359976,11.096404,13.178368,11.715726,9.156035,13.019043,11.471107,6.4694395,12.551991,12.278245
n02168699_13888.JPEG,n02168699,7.93601,10.3805,11.363978,12.320022,13.805437,10.493053,10.239894,10.8515415,9.67025,10.113285,7.03169,8.134727,11.739839,5.8684125,6.9088974,8.365909,7.537084,6.0896463,10.148416,9.688772,10.138312,6.248309,11.488234,8.875126,10.08764,10.184922,5.626956,10.469649,7.0712357,12.371981,6.5959973,8.428885,9.510953,7.4481516,10.601245,3.955049,5.2340364,8.146494,10.318079,19.119585,8.844112,10.990516,11.509186,8.359064,9.284457,9.865882,7.839346,10.901395,6.685818,11.142391,12.459905,11.439467,8.362217,8.48036,11.251005,10.435498,10.847254,9.017251,12.837885,9.221855,7.8824563,11.315275,7.94451,3.5786796,8.984087,10.682039
n02169497_5428.JPEG,n02169497,11.363317,11.449706,11.0929985,14.500317,13.741943,10.344733,13.502553,12.575672,10.247731,7.321611,7.556339,8.759661,12.357498,10.32246,6.821497,10.398514,5.989325,6.6140785,9.084073,12.038125,12.009632,7.7343187,13.6746435,7.816562,10.599211,7.9720826,10.924844,10.69715,7.505692,12.772545,8.095222,9.234031,10.522728,8.427107,11.010592,9.622988,4.781931,9.087058,10.100887,19.528597,11.912882,8.819132,18.194431,8.509025,8.73343,9.315061,9.505507,10.153943,8.604417,8.79107,10.751187,13.271115,7.460222,9.417846,12.971602,11.99786,11.516028,8.190294,8.620475,9.229624,10.217188,13.389832,10.546288,7.6418324,9.180858,12.019489
n02169497_1766.JPEG,n02169497,9.492413,10.713849,10.640646,10.717899,11.024528,8.522912,9.363439,10.740384,9.635546,10.809341,6.7797356,4.4163733,11.465119,7.0736146,4.476097,8.508713,6.1861672,5.019927,8.911882,9.164422,10.321779,7.5193396,11.195954,8.068239,7.6751494,8.067282,10.433904,9.723042,5.8228083,11.629688,5.3409915,8.409193,11.834933,7.8125877,8.196721,6.54322,3.8270686,8.908369,9.967948,19.178778,9.472178,9.4553585,11.425089,9.028989,6.7650924,10.688601,9.809935,10.905061,5.5594954,7.494063,13.110431,12.461725,5.3805056,7.70225,12.407518,10.361934,12.350006,8.908936,11.053115,8.469418,7.3860006,11.734387,9.830015,5.106152,10.875694,9.110406
n02172182_4833.JPEG,n02172182,10.541425,12.059274,14.017415,10.479343,11.658717,12.414126,12.295677,12.316021,9.9371,12.349836,9.432196,7.0845337,12.240709,10.718639,7.572762,13.460577,8.827504,8.53073,12.24281,7.9650836,12.037132,4.9211035,11.302604,8.927139,10.353481,12.987597,13.123277,12.256198,8.175732,14.349429,7.281054,13.201912,11.845836,12.267128,11.335627,11.36358,6.240725,11.181344,10.876014,21.727934,9.990664,10.67293,10.682555,12.027593,8.35911,13.382954,10.19104,13.4096775,10.491192,11.434424,19.994402,15.365195,10.000933,11.56303,12.203927,14.09915,13.132773,12.583931,9.927332,10.272701,10.407071,14.74639,11.849005,8.264496,12.008113,10.935407
n02172182_1242.JPEG,n02172182,11.674657,11.33327,12.034094,10.4092,12.8315525,12.59603,14.383881,10.490839,8.210184,11.274741,9.764371,3.3328094,6.0860014,11.101313,8.380917,11.914437,7.309392,5.0934134,9.490419,7.315726,13.551265,6.274561,11.661444,5.6906366,8.712818,12.647215,11.325138,10.692929,7.4023895,11.456335,2.581259,7.0061593,7.528449,7.5473814,10.422765,12.140467,3.1796157,5.6671004,8.7530575,17.592659,8.916748,8.3352585,9.801725,8.291097,6.4605227,7.7802954,6.648693,10.1123295,10.524109,11.468471,13.050811,10.478881,7.237413,12.343556,15.2773905,10.726748,11.709361,12.462156,8.17687,9.338469,8.793126,11.777236,10.049363,7.0367703,9.02939,9.272512
n02174001_4704.JPEG,n02174001,14.2585945,16.965885,13.6907,13.842993,15.406788,12.048542,13.384096,14.170488,13.419667,12.254692,11.1353855,6.7168965,11.370017,13.2832985,8.389831,13.338768,12.066613,9.837183,11.852689,13.118964,18.083052,8.316676,17.066692,10.087618,12.519924,11.530737,9.8183565,13.827853,8.293436,15.069209,7.700201,12.044678,10.9030075,11.112443,14.394361,9.832023,8.924006,10.279416,12.51245,20.963345,12.032498,14.878464,11.292851,11.413732,9.570546,11.486505,7.946349,14.001329,13.283661,13.036066,14.754765,12.089395,9.126726,12.217645,14.011179,14.386874,13.12384,15.196802,9.579823,15.272345,11.89285,14.72452,11.877262,6.2663307,9.79136,14.64035
n02174001_1328.JPEG,n02174001,10.451058,10.516667,13.116074,9.846573,10.942539,12.122395,12.030789,11.054453,8.973804,10.75456,9.094144,6.1543584,11.139636,7.9612956,8.471103,11.610697,10.340778,8.788223,9.72358,11.092206,12.692481,6.2280803,11.259772,8.061611,11.728816,11.863718,10.744628,10.277401,9.560395,13.347989,8.036533,10.899089,7.405828,11.366339,10.755749,11.069733,5.564778,8.454859,9.469359,20.619429,9.264511,9.737654,10.187901,9.685783,5.921054,10.773369,6.646441,10.683245,8.758125,10.68327,14.346172,14.83572,10.919307,11.816927,11.072072,11.666108,10.731671,10.909396,7.55143,10.356804,11.116537,12.877253,10.387988,7.356268,11.441019,9.373374
n02177972_5193.JPEG,n02177972,10.654737,11.198525,14.317177,14.065356,11.264114,15.290588,13.411652,14.078072,10.407205,13.36161,8.941948,7.3070536,11.921096,11.324547,8.679495,12.178425,8.849295,8.432557,12.578741,11.025885,12.779647,6.9218016,16.80328,7.6324754,9.525959,11.967177,7.6670675,13.09181,8.197308,12.941755,6.082096,9.876455,12.875628,12.352478,14.165978,10.626806,6.1563854,9.899216,10.584251,21.742157,10.184963,14.859668,8.7952385,13.092282,11.389753,11.264463,10.223785,11.822778,9.536548,10.35432,14.261864,13.142557,10.456457,12.142036,13.3261175,12.834451,11.80159,11.754566,10.847472,10.366549,11.432428,11.861476,11.505169,5.9718175,9.730852,14.321907
n02177972_11229.JPEG,n02177972,10.962894,11.709269,13.734627,13.461722,11.551409,14.984737,12.672308,15.430061,9.764609,14.287244,9.263589,7.6059556,12.701678,9.851659,8.401539,11.362356,12.403648,8.316049,11.895666,11.498253,13.206546,7.964578,12.968348,11.439936,11.520269,12.987478,9.577317,12.596366,8.233231,13.967219,7.844149,8.852237,11.436579,11.536178,13.388308,13.122538,5.4010296,10.688351,12.045747,22.39639,10.392861,13.559936,11.687356,12.231497,7.2448583,13.106273,11.82093,12.318225,11.054051,14.011283,13.816311,14.959467,11.681006,12.611166,12.472358,13.245254,12.650482,12.040692,11.759785,11.776912,11.765873,14.007175,11.762873,9.481004,10.449344,12.536088
n02190166_6592.JPEG,n02190166,9.252512,11.980354,10.860548,10.869917,12.524655,9.2238865,10.837294,12.475393,10.801044,10.115625,7.0656033,4.715383,12.060407,9.664412,6.1619534,8.327117,7.118045,8.926418,10.675766,10.633754,12.243167,5.7150674,11.094855,8.233226,8.823039,10.455086,10.202553,10.501487,8.17342,13.777764,9.625527,8.799242,11.893584,6.843082,10.758762,8.5175085,7.3375344,8.812963,12.80484,17.045767,9.845018,9.041282,10.172189,9.824293,5.137373,9.403168,8.098754,9.890566,6.8653336,9.091922,11.561842,11.9445715,4.8251905,8.182625,10.673252,11.1124325,12.483764,8.146154,9.372862,7.6494465,9.133242,12.933256,9.600117,6.6766725,11.79787,10.565743
